morph,llength,lwidth,elevation,lat,larea
acutiflorum,0.5822156198526637,-0.4541302800894454,0.49,62.26,-0.1134791355072723
acutiflorum,-0.020202707317519466,-1.448169764837978,0.49,62.26,-1.7099369474259882
acutiflorum,0.7419373447293773,-0.467340511294337,0.49,62.26,0.03303235816454971
acutiflorum,0.2951540870423429,-0.7765287894989963,0.49,62.26,-0.7229391777271439
acutiflorum,0.28893129185221283,-0.7236063880446539,0.49,62.26,-0.6762395714629316
acutiflorum,0.11926342112267577,-0.8997614291032724,0.49,62.26,-1.0220624832510872
acutiflorum,-0.16841865162496325,-0.6831968497067772,0.49,62.26,-1.093179976602231
acutiflorum,0.7275486072772777,-0.5621189181535413,0.49,62.26,-0.07613478614675427
acutiflorum,-0.2613647641344075,-1.5293952032221023,0.49,62.26,-2.0323244426270004
acutiflorum,0.6703901934373291,-0.6733445532637656,0.49,62.26,-0.24451883509692685
acutiflorum,-0.3759063053811831,-1.2378743560016174,0.49,62.26,-1.8553451366532911
acutiflorum,0.5384407906044115,-0.7838015480981491,0.49,62.26,-0.486925232764228
acutiflorum,-0.15860503056726355,-1.129071497183746,0.49,62.26,-1.5292410030215
acutiflorum,0.3148107398400336,-0.8556661100577202,0.49,62.26,-0.7824198454881771
acutiflorum,-0.3078847797693004,-1.2729656758128873,0.49,62.26,-1.8224149308526782
acutiflorum,0.2826695308794929,-0.843970070294529,0.49,62.26,-0.8028650146855265
acutiflorum,-0.12028616549856218,-1.0309536392597154,0.49,62.26,-1.392804280028768
acutiflorum,0.3987761199573678,-0.9942522733438669,0.49,62.26,-0.8370406286569896
acutiflorum,-0.12783337150988489,-1.5141277326297755,0.49,62.26,-1.8835255794101509
acutiflorum,0.8329091229351039,-1.171182981502945,0.49,62.26,-0.5798383338383317
acutiflorum,0.41871033485818504,-0.7339691750802004,0.49,62.26,-0.5568233154925059
acutiflorum,0.4574248470388755,-0.7339691750802004,0.49,62.26,-0.5181088033118154
acutiflorum,-0.09431067947124129,-1.6607312068216509,0.49,62.26,-1.9966063615633827
aff._viscosum_sp._nov.,-1.484274768009506,-2.0661963122982363,3.0785,44.0958,-3.792035555578233
aff._viscosum_sp._nov.,-1.3280254529959148,-1.6347557204183902,3.0785,44.0958,-3.2043456486847957
aff._viscosum_sp._nov.,-1.448169764837978,-1.9310215365615626,3.0785,44.0958,-3.6207557766700313
aff._viscosum_sp._nov.,-1.696449291241912,-2.0661963122982363,3.0785,44.0958,-4.0042100788106385
aff._viscosum_sp._nov.,-1.2909841813155656,-1.742969305058623,3.0785,44.0958,-3.2755179616446792
aff._viscosum_sp._nov.,-1.2378743560016174,-1.6739764335716716,3.0785,44.0958,-3.1534152648437797
aff._viscosum_sp._nov.,-1.817077277212345,-2.2072749131897207,3.0785,44.0958,-4.265916665672556
aff._viscosum_sp._nov.,-1.39971738010068,-1.94258236128822,3.0785,44.0958,-3.58386421665939
aff._viscosum_sp._nov.,-0.843970070294529,-1.5141277326297755,3.0785,44.0958,-2.5996622781947947
aff._viscosum_sp._nov.,-1.40649706843741,-1.9310215365615626,3.0785,44.0958,-3.5790830802694633
aff._viscosum_sp._nov.,-1.3664917338237108,-1.8325814637483102,3.0785,44.0958,-3.4406376728425117
aff._viscosum_sp._nov.,-1.6094379124341003,-2.014903023042265,3.0785,44.0958,-3.865905410746856
aff._viscosum_sp._nov.,-1.4271163556401458,-1.9310215365615626,3.0785,44.0958,-3.599702367472199
aff._viscosum_sp._nov.,-1.8805906829346708,-2.1413169453979233,3.0785,44.0958,-4.2634721036030845
aff._viscosum_sp._nov.,-1.284941865654784,-1.6784307821353375,3.0785,44.0958,-3.2049371230606116
aff._viscosum_sp._nov.,-1.171182981502945,-1.8751410803410191,3.0785,44.0958,-3.287888537114455
aff._viscosum_sp._nov.,-1.647659125254298,-2.1413169453979233,3.0785,44.0958,-4.030540545922712
aff._viscosum_sp._nov.,-1.6433394658339198,-2.092864564714679,3.0785,44.0958,-3.9777685058190895
aff._viscosum_sp._nov.,-1.3470736479666092,-2.0661963122982363,3.0785,44.0958,-3.654834435535336
aff._viscosum_sp._nov.,-0.816445396904439,-1.3547956940605197,3.0785,44.0958,-2.4128055662354493
aff._viscosum_sp._nov.,-1.069053487397439,-1.7719568419318752,3.0785,44.0958,-3.0825748045998047
aff._viscosum_sp._nov.,-1.0555527992076628,-1.5050778971098575,3.0785,44.0958,-2.8021951715880107
aff._viscosum_sp._nov.,-1.4271163556401458,-1.8971199848858813,3.0785,44.0958,-3.5658008157965178
aff._viscosum_sp._nov.,-1.0010319603292457,-2.0402208285265546,3.0785,44.0958,-3.2828172641262907
aff._viscosum_sp._nov.,-1.4990898567577724,-2.014903023042265,3.0785,44.0958,-3.7555573550705277
aff._viscosum_sp._nov.,-0.9942522733438669,-1.647659125254298,3.0785,44.0958,-2.8834758738686554
aff._viscosum_sp._nov.,-1.3763440302667225,-1.9661128563728327,3.0785,44.0958,-3.5840213619100454
aff._viscosum_sp._nov.,-1.8536348708184829,-2.5682882543792256,3.0785,44.0958,-4.663487600468199
aff._viscosum_sp._nov.,-1.4624557206466058,-2.0794415416798357,3.0785,44.0958,-3.783461737596932
aff._viscosum_sp._nov.,-1.4354846053106625,-1.8971199848858813,3.0785,44.0958,-3.5741690654670344
aff._viscosum_sp._nov.,-1.8078888511579385,-2.385966701933097,3.0785,44.0958,-4.435420028361526
aff._viscosum_sp._nov.,-1.5488132906176655,-1.6873994539038122,3.0785,44.0958,-3.4777772197919683
aff._viscosum_sp._nov.,-1.171182981502945,-1.441102596206435,3.0785,44.0958,-2.8538500529798703
aff._viscosum_sp._nov.,-1.0788096613719298,-2.0024805005437076,3.0785,44.0958,-3.322854637186128
aff._viscosum_sp._nov.,-1.5371172508544744,-1.8325814637483102,3.0785,44.0958,-3.611263189873275
aff._viscosum_sp._nov.,-1.05939157455329,-2.0661963122982363,3.0785,44.0958,-3.3671523621220167
aff._viscosum_sp._nov.,-1.3470736479666092,-1.502828177375842,3.0785,44.0958,-3.0914663006129417
aff._viscosum_sp._nov.,-1.2264456613143584,-1.8751410803410191,3.0785,44.0958,-3.343151216925868
albiflorum,0.9122827104766164,-0.7550225842780328,2.347,41.4854806,-0.08430434907190694
albiflorum,0.8458682675776092,-0.9942522733438669,2.347,41.4854806,-0.38994848103674823
albiflorum,0.6097655716208943,-1.3093333199837622,2.347,41.4854806,-0.9411322236333584
albiflorum,1.269760544863939,-0.8675005677047231,2.347,41.4854806,0.1606955018887254
albiflorum,0.9895411936137477,-0.616186139423817,2.347,41.4854806,0.13179057891944027
albiflorum,1.0473189942805592,-1.1086626245216111,2.347,41.4854806,-0.3029081055115423
albiflorum,1.589235205116581,-0.40047756659712525,2.347,41.4854806,0.9471931632489653
albiflorum,1.2412685890696329,0.058268908123975824,2.347,41.4854806,1.0579730219231183
albiflorum,1.235471471385307,-0.4942963218147801,2.347,41.4854806,0.49961067430003636
albiflorum,0.9477893989335261,-0.19845093872383832,2.347,41.4854806,0.5077739849391973
albiflorum,1.3532545070416904,-0.2744368457017603,2.347,41.4854806,0.8372531860694397
albiflorum,0.412109650826833,-1.0788096613719298,2.347,41.4854806,-0.9082644858155874
albiflorum,1.547562508716013,-0.10536051565782628,2.347,41.4854806,1.2006375177876962
albiflorum,0.9162907318741551,-0.4307829160924542,2.347,41.4854806,0.24394334051121042
albiflorum,0.8754687373538999,-0.5108256237659907,2.347,41.4854806,0.1230786383174188
albiflorum,0.6418538861723947,-0.5978370007556204,2.347,41.4854806,-0.19754758985371626
albiflorum,1.2311014717141886,-0.2876820724517809,2.347,41.4854806,0.7018549239919171
albiflorum,0.8329091229351039,-0.2231435513142097,2.347,41.4854806,0.36820109635040366
albiflorum,0.9932517730102834,-0.5108256237659907,2.347,41.4854806,0.24086167397380231
albiflorum,0.8544153281560676,-0.35667494393873245,2.347,41.4854806,0.2561759089468447
albiflorum,1.1939224684724346,-0.16251892949777494,2.347,41.4854806,0.789839063704169
albiflorum,0.6931471805599453,-0.5978370007556204,2.347,41.4854806,-0.1462542954661655
albiflorum,0.8754687373538999,-0.5978370007556204,2.347,41.4854806,0.03606726132778913
albiflorum,1.0296194171811581,-0.7444404749474959,2.347,41.4854806,0.04361446696317178
albiflorum,1.2809338454620642,0.0,2.347,41.4854806,1.0393693701915738
albiflorum,0.9555114450274363,-0.5108256237659907,2.347,41.4854806,0.20312134599095516
albiflorum,0.8754687373538999,-0.6733445532637656,2.347,41.4854806,-0.03944029118035621
albiflorum,0.9555114450274363,-0.5978370007556204,2.347,41.4854806,0.1161099690013255
albiflorum,1.410986973710262,-0.10536051565782628,2.347,41.4854806,1.0640619827819453
albiflorum,0.9932517730102834,-0.5108256237659907,2.347,41.4854806,0.24086167397380231
albiflorum,1.1151415906193203,-0.25489224962879004,2.347,41.4854806,0.6186848657200398
albiflorum,1.1474024528375417,-0.2876820724517809,2.347,41.4854806,0.6181559051152702
albiflorum,1.1151415906193203,-0.2231435513142097,2.347,41.4854806,0.65043356403462
albiflorum,1.1314021114911006,0.13976194237515863,2.347,41.4854806,1.0295995785957688
albiflorum,0.7419373447293773,-0.5108256237659907,2.347,41.4854806,-0.0104527543071039
albiflorum,0.9555114450274363,-0.35667494393873245,2.347,41.4854806,0.35727202581821343
albiflorum,1.0818051703517284,-0.4307829160924542,2.347,41.4854806,0.4094577789887839
albiflorum,0.6931471805599453,-0.8915981192837836,2.347,41.4854806,-0.44001541399432886
albiflorum,1.1151415906193203,-0.35667494393873245,2.347,41.4854806,0.5169021714100973
albiflorum,1.3862943611198906,0.13976194237515863,2.347,41.4854806,1.2844918282245588
albiflorum,1.0818051703517284,-0.5108256237659907,2.347,41.4854806,0.3294150713152472
albiflorum,1.1474024528375417,-0.2231435513142097,2.347,41.4854806,0.6826944262528414
albiflorum,1.0296194171811581,-0.5533852381847867,2.347,41.4854806,0.2346697037258811
albiflorum,1.2237754316221157,0.09531017980432493,2.347,41.4854806,1.0775211361559502
albiflorum,1.1631508098056809,-0.6931471805599453,2.347,41.4854806,0.22843915397524506
albiflorum,0.9162907318741551,-0.5108256237659907,2.347,41.4854806,0.1639006328376739
albiflorum,0.8329091229351039,-0.6931471805599453,2.347,41.4854806,-0.10180253289533191
albiflorum,1.1786549963416462,0.0,2.347,41.4854806,0.9370905210711558
albiflorum,0.7884573603642703,-0.35667494393873245,2.347,41.4854806,0.19021794115504734
albiflorum,0.4054651081081644,-0.6443570163905132,2.347,41.4854806,-0.4804563835528393
albiflorum,0.7419373447293773,-0.4700036292457356,2.347,41.4854806,0.03036924021315133
albiflorum,1.1314021114911006,0.04879016416943205,2.347,41.4854806,0.9386278003900422
albiflorum,1.2669476034873244,0.0,2.347,41.4854806,1.025383128216834
albiflorum,1.252762968495368,0.13976194237515863,2.347,41.4854806,1.150960435600036
albiflorum,1.1314021114911006,-0.7133498878774648,2.347,41.4854806,0.1764877483431453
albiflorum,0.30010459245033816,-1.171182981502945,2.347,41.4854806,-1.1126428643230974
albiflorum,0.7419373447293773,-0.7444404749474959,2.347,41.4854806,-0.24406760548860915
albiflorum,1.208960345836975,-0.09431067947124129,2.347,41.4854806,0.8730851910952433
albiflorum,1.0732944806838198,-0.16251892949777494,2.347,41.4854806,0.6692110759155543
albiflorum,0.47000362924573563,-0.916290731874155,2.347,41.4854806,-0.6878515778989099
albiflorum,0.7884573603642703,-0.7985076962177716,2.347,41.4854806,-0.25161481112399187
albiflorum,1.3015531326648,-0.2231435513142097,2.347,41.4854806,0.8368451060800997
albiflorum,1.1314021114911006,-0.16251892949777494,2.347,41.4854806,0.7273187067228349
albiflorum,1.0647107369924282,-0.5108256237659907,2.347,41.4854806,0.3123206379559472
albiflorum,0.7884573603642703,-0.5108256237659907,2.347,41.4854806,0.03606726132778913
albiflorum,1.0473189942805592,-0.527632742082372,2.347,41.4854806,0.2781217769276968
albiflorum,0.6678293725756554,-0.6931471805599453,2.347,41.4854806,-0.26688228325478036
albiflorum,1.2383742310432684,-0.13353139262452263,2.347,41.4854806,0.8632783631482555
albiflorum,0.7419373447293773,-1.2039728043259361,2.347,41.4854806,-0.7035999348670492
albiflorum,0.7419373447293773,-0.916290731874155,2.347,41.4854806,-0.4159178624152682
albiflorum,0.7884573603642703,-0.6443570163905132,2.347,41.4854806,-0.0974641312967334
albiflorum,1.0986122886681098,-0.7985076962177716,2.347,41.4854806,0.0585401171798476
albiflorum,1.252762968495368,-0.6443570163905132,2.347,41.4854806,0.3668414768343643
albiflorum,0.8712933659434193,-0.7985076962177716,2.347,41.4854806,-0.1687788055448427
albiflorum,0.9932517730102834,-0.35667494393873245,2.347,41.4854806,0.3950123538010604
albiflorum,1.1631508098056809,-0.32158362412746233,2.347,41.4854806,0.600002710407728
albiflorum,0.8329091229351039,-0.8556661100577202,2.347,41.4854806,-0.2643214623931067
albiflorum,1.1314021114911006,-0.5978370007556204,2.347,41.4854806,0.2920006354649898
albiflorum,0.7884573603642703,-0.05129329438755058,2.347,41.4854806,0.49559959070622905
albiflorum,1.1631508098056809,-0.35667494393873245,2.347,41.4854806,0.5649113905964579
albiflorum,0.9162907318741551,-0.5108256237659907,2.347,41.4854806,0.1639006328376739
albiflorum,1.1151415906193203,-0.4307829160924542,2.347,41.4854806,0.4427941992563755
albiflorum,0.6931471805599453,-0.5978370007556204,2.347,41.4854806,-0.1462542954661655
albiflorum,1.0647107369924282,-0.4307829160924542,2.347,41.4854806,0.39236334562948366
albiflorum,0.5306282510621704,-1.1239300966523995,2.347,41.4854806,-0.8348663208607197
albiflorum,1.2669476034873244,0.0,2.347,41.4854806,1.025383128216834
albiflorum,1.1314021114911006,-0.2876820724517809,2.347,41.4854806,0.6021555637688292
albiflorum,1.5040773967762742,-0.10536051565782628,2.347,41.4854806,1.1571524058479572
albiflorum,1.0206507471983979,-0.10536051565782628,2.347,41.4854806,0.6737257562700811
albiflorum,1.252762968495368,-0.35667494393873245,2.347,41.4854806,0.654523549286145
albiflorum,1.410986973710262,-0.10536051565782628,2.347,41.4854806,1.0640619827819453
albiflorum,1.6486586255873816,0.09531017980432493,2.347,41.4854806,1.5024043301212162
albiflorum,1.1314021114911006,0.09531017980432493,2.347,41.4854806,0.9851478160249351
albiflorum,1.2669476034873244,-0.16251892949777494,2.347,41.4854806,0.862864198719059
albiflorum,1.1939224684724346,-0.13353139262452263,2.347,41.4854806,0.8188266005774214
albiflorum,1.0296194171811581,-0.6931471805599453,2.347,41.4854806,0.09490776135072244
albiflorum,1.2237754316221157,-0.2231435513142097,2.347,41.4854806,0.7590674050374157
albiflorum,0.7793248768009977,-0.9942522733438669,2.347,41.4854806,-0.4564918718133597
albiflorum,0.7307640442917658,-0.18232155719395463,2.347,41.4854806,0.3068780118273207
albiflorum,1.172482137234565,-0.40047756659712525,2.347,41.4854806,0.5304400953669494
albiflorum,0.7701082216960737,-0.5621189181535413,2.347,41.4854806,-0.033575171727957986
albiflorum,0.8458682675776092,-0.7339691750802004,2.347,41.4854806,-0.12966538277308165
albiflorum,0.6043159668533296,-1.3470736479666092,2.347,41.4854806,-0.9843221563837702
albiflorum,0.9969486348916096,-0.7550225842780328,2.347,41.4854806,0.0003615753430860421
albiflorum,0.9321640810304452,-0.8209805520698302,2.347,41.4854806,-0.13038094630987554
albiflorum,0.9631743177730056,-0.6539264674066639,2.347,41.4854806,0.06768337509585112
albiflorum,0.7080357930536959,-0.8675005677047231,2.347,41.4854806,-0.4010292499215177
albiflorum,0.5653138090500605,-1.1394342831883648,2.347,41.4854806,-0.8156849494087949
albiflorum,0.412109650826833,-0.9675840262617056,2.347,41.4854806,-0.7970388507053632
albiflorum,0.9122827104766164,-0.7985076962177716,2.347,41.4854806,-0.12778946101164584
albiflorum,1.0260415958332743,-0.7339691750802004,2.347,41.4854806,0.05050794548258325
albiflorum,0.8919980393051105,-0.7339691750802004,2.347,41.4854806,-0.08353561104558041
albiflorum,0.5596157879354227,-1.2729656758128873,2.347,41.4854806,-0.9549143631479551
albiflorum,0.5653138090500605,-0.8209805520698302,2.347,41.4854806,-0.4972312182902603
albiflorum,0.8754687373538999,-0.941608539858445,2.347,41.4854806,-0.3077042777750356
albiflorum,0.9477893989335261,-0.7339691750802004,2.347,41.4854806,-0.027744251417164877
albiflorum,0.7178397931503168,-0.6733445532637656,2.347,41.4854806,-0.19706923538393942
albiflorum,1.2892326482767593,-0.31471074483970024,2.347,41.4854806,0.7329574281665685
albiflorum,0.8960880245566357,-0.7444404749474959,2.347,41.4854806,-0.08991692566135072
albiflorum,1.1151415906193203,-0.2231435513142097,2.347,41.4854806,0.65043356403462
albiflorum,1.252762968495368,-0.5108256237659907,2.347,41.4854806,0.5003728694588868
albiflorum,1.308332819650179,-0.2231435513142097,2.347,41.4854806,0.8436247930654786
albiflorum,0.8754687373538999,-0.3930425881096072,2.347,41.4854806,0.24086167397380231
albiflorum,0.5905605917848442,-0.5025268209512956,2.347,41.4854806,-0.15353070443694186
albiflorum,0.598836501088704,-0.7765287894989963,2.347,41.4854806,-0.41925676368078285
albiflorum,0.8285518175661483,-0.13926206733350766,2.347,41.4854806,0.4477252749621501
albiflorum,1.199964782928397,-0.13926206733350766,2.347,41.4854806,0.819138240324399
albiflorum,0.6151856390902335,-1.1394342831883648,2.347,41.4854806,-0.7658131193686217
albiflorum,0.7608058290337602,-1.0498221244986778,2.347,41.4854806,-0.530580770735408
albiflorum,1.075002423028976,-0.4155154439616658,2.347,41.4854806,0.41792250379681967
albiflorum,0.5007752879124892,-1.0216512475319814,2.347,41.4854806,-0.7624404348899827
albiflorum,1.501852701754163,0.3220834991691133,2.347,41.4854806,1.5823717256527858
albiflorum,1.220829921392359,-0.4155154439616658,2.347,41.4854806,0.5637500021602027
albiflorum,1.0224509277025455,-0.6539264674066639,2.347,41.4854806,0.12695998502539113
albiflorum,1.1019400787607843,-0.18632957819149348,2.347,41.4854806,0.6740460252988002
albiflorum,0.9555114450274363,-0.7133498878774648,2.347,41.4854806,0.0005970818794810578
albiflorum,1.1662709371419244,-0.5978370007556204,2.347,41.4854806,0.32686946111581366
albiflorum,1.199964782928397,-0.7133498878774648,2.347,41.4854806,0.24505041978044173
albiflorum,1.1786549963416462,-0.5447271754416722,2.347,41.4854806,0.3923633456294835
albiflorum,1.0473189942805592,-0.7985076962177716,2.347,41.4854806,0.007246822792297031
albiflorum,1.0784095813505903,0.1906203596086497,2.347,41.4854806,1.0274654656887494
albiflorum,0.9669838461896731,-0.3856624808119846,2.347,41.4854806,0.339756890107198
albiflorum,0.8372475245337022,-0.13926206733350766,2.347,41.4854806,0.45642098192970404
albiflorum,1.0508216248317612,-0.5978370007556204,2.347,41.4854806,0.21142014880565027
albiflorum,0.9895411936137477,-0.030459207484708574,2.347,41.4854806,0.7175175108585486
albiflorum,1.2725655957915476,-0.6733445532637656,2.347,41.4854806,0.35765656725729156
albiflorum,1.1184149159642893,-0.3285040669720361,2.347,41.4854806,0.5483463737217628
albiflorum,1.5260563034950492,-0.4155154439616658,2.347,41.4854806,0.868976384262893
albiflorum,0.6729444732424258,-0.9942522733438669,2.347,41.4854806,-0.5628722753719316
albiflorum,1.1568811967920856,-0.23572233352106983,2.347,41.4854806,0.6795943880005253
albiflorum,0.9082585601768908,-0.3285040669720361,2.347,41.4854806,0.3381900179343642
albiflorum,1.199964782928397,0.03922071315328133,2.347,41.4854806,0.997621020811188
albiflorum,0.8372475245337022,-0.7133498878774648,2.347,41.4854806,-0.1176668386142531
albiflorum,0.9969486348916096,-0.2876820724517809,2.347,41.4854806,0.467702087169338
albiflorum,0.7227059828014898,-0.6539264674066639,2.347,41.4854806,-0.17278495987566464
albiflorum,1.172482137234565,-0.40047756659712525,2.347,41.4854806,0.5304400953669494
albiflorum,1.2149127443642704,-0.527632742082372,2.347,41.4854806,0.4457155270114079
albiflorum,0.8960880245566357,-0.916290731874155,2.347,41.4854806,-0.2617671825880098
albiflorum,1.1346227261911428,-0.4307829160924542,2.347,41.4854806,0.46227533482819805
albiflorum,0.8285518175661483,-0.9942522733438669,2.347,41.4854806,-0.407264931048209
albiflorum,0.6151856390902335,-1.0788096613719298,2.347,41.4854806,-0.7051884975521868
albiflorum,0.8241754429663494,-0.7339691750802004,2.347,41.4854806,-0.15135820738434175
albiflorum,1.1216775615991057,-0.527632742082372,2.347,41.4854806,0.3524803442462433
albiflorum,0.8878912573524571,-1.0498221244986778,2.347,41.4854806,-0.40349534241671114
albiflorum,0.8960880245566357,-0.7765287894989963,2.347,41.4854806,-0.1220052402128511
albiflorum,1.0647107369924282,-0.31471074483970024,2.347,41.4854806,0.5084355168822376
albiflorum,0.5933268452777344,-1.5606477482646683,2.347,41.4854806,-1.2088853782574245
albiflorum,0.9001613499442714,-0.6539264674066639,2.347,41.4854806,0.004670407267117111
albiflorum,0.9001613499442714,-0.9942522733438669,2.347,41.4854806,-0.335655398670086
albiflorum,1.2781522025001875,-0.616186139423817,2.347,41.4854806,0.42040158780588005
albiflorum,0.7466879474879751,-1.7719568419318752,2.347,41.4854806,-1.2668333697143905
albiflorum,0.6678293725756554,-0.916290731874155,2.347,41.4854806,-0.4900258345689901
albiflorum,0.9969486348916096,-0.2484613592984996,2.347,41.4854806,0.5069228003226194
albiflorum,0.7929925155296614,-0.5108256237659907,2.347,41.4854806,0.04060241649318013
albiflorum,0.8285518175661483,-0.9675840262617056,2.347,41.4854806,-0.3805966839660479
albiflorum,0.5822156198526637,-0.7133498878774648,2.347,41.4854806,-0.37269874329529157
albiflorum,0.8372475245337022,-0.4620354595965587,2.347,41.4854806,0.13364758966665313
albiflorum,1.0331844833456545,-0.3285040669720361,2.347,41.4854806,0.46311594110312787
albiflorum,1.1474024528375417,-0.7339691750802004,2.347,41.4854806,0.17186880248685085
albiflorum,0.8329091229351039,-0.6733445532637656,2.347,41.4854806,-0.08199990559915221
albiflorum,1.2499017362143359,0.058268908123975824,2.347,41.4854806,1.066606169067821
albiflorum,1.1568811967920856,-0.18632957819149348,2.347,41.4854806,0.7289871433301015
albiflorum,1.0508216248317612,-0.5108256237659907,2.347,41.4854806,0.29843152579528
albiflorum,1.0296194171811581,-0.8209805520698302,2.347,41.4854806,-0.032925610159162455
albiflorum,0.8109302162163288,-0.6348782724359695,2.347,41.4854806,-0.0655125314901311
albiflorum,1.1216775615991057,-0.4942963218147801,2.347,41.4854806,0.38581676451383506
albiflorum,0.7514160886839212,-0.7765287894989963,2.347,41.4854806,-0.26667717608556574
albiflorum,0.7466879474879751,-0.843970070294529,2.347,41.4854806,-0.33884659807704437
albiflorum,0.9783261227936078,-0.08338160893905101,2.347,41.4854806,0.6533800385840661
albiflorum,1.1052568313867783,0.17395330712343798,2.347,41.4854806,1.0376456632397257
albiflorum,0.1570037488096647,-1.4696759700589417,2.347,41.4854806,-1.5542366965197674
albiflorum,0.7080357930536959,-0.7133498878774648,2.347,41.4854806,-0.24687857009425931
albiflorum,0.8329091229351039,-0.6733445532637656,2.347,41.4854806,-0.08199990559915221
albiflorum,0.9282193027394288,-0.579818495252942,2.347,41.4854806,0.10683633221599627
albiflorum,1.1314021114911006,-0.15082288973458366,2.347,41.4854806,0.7390147464860264
albiflorum,0.8153648132841944,-0.7339691750802004,2.347,41.4854806,-0.16016883706649662
albiflorum,0.7975071958841882,-0.7550225842780328,2.347,41.4854806,-0.19907986366433508
albiflorum,0.8241754429663494,-0.35667494393873245,2.347,41.4854806,0.22593602375712651
albiflorum,0.7371640659767196,-0.579818495252942,2.347,41.4854806,-0.08421890454671288
albiflorum,0.8754687373538999,-0.6931471805599453,2.347,41.4854806,-0.05924291847653586
albiflorum,1.0032021038634513,-0.7765287894989963,2.347,41.4854806,-0.014891160906035344
albiflorum,1.463255402256019,-0.13926206733350766,2.347,41.4854806,1.0824288596520208
albiflorum,0.9400072584914712,-0.4780358009429998,2.347,41.4854806,0.2204069822779808
albiflorum,1.0367368849500223,-0.843970070294529,2.347,41.4854806,-0.04879766061499725
albiflorum,0.8919980393051105,-0.4780358009429998,2.347,41.4854806,0.1723977630916202
albiflorum,0.9969486348916096,0.0,2.347,41.4854806,0.755384159621119
apachianum,0.4134332777573413,-0.4462871026284195,2.6883600000000003,33.92698775,-0.2744183001415687
apachianum,0.10436001532424286,-0.8209805520698302,2.6883600000000003,33.92698775,-0.9581850120160778
apachianum,-0.11653381625595151,-1.2039728043259361,2.6883600000000003,33.92698775,-1.562071095852378
apachianum,0.12221763272424911,-0.843970070294529,2.6883600000000003,33.92698775,-0.9633169128407704
apachianum,0.20701416938432612,-0.9675840262617056,2.6883600000000003,33.92698775,-1.00213433214787
apachianum,0.4824261492442928,-0.4780358009429998,2.6883600000000003,33.92698775,-0.2371741269691976
apachianum,1.0647107369924282,0.04879016416943205,2.6883600000000003,33.92698775,0.8719364258913699
apachianum,0.43178241642553783,-0.7985076962177716,2.6883600000000003,33.92698775,-0.6082897550627243
apachianum,0.35065687161316933,-0.8915981192837836,2.6883600000000003,33.92698775,-0.7825057229411048
apachianum,0.27763173659827955,-0.7550225842780328,2.6883600000000003,33.92698775,-0.7189553229502438
apachianum,-0.2484613592984996,-1.2378743560016174,2.6883600000000003,33.92698775,-1.7279001905706075
apachianum,0.058268908123975824,-0.9942522733438669,2.6883600000000003,33.92698775,-1.1775478404903816
apachianum,0.3220834991691133,-1.1394342831883648,2.6883600000000003,33.92698775,-1.058915259289742
apachianum,0.5187937934151675,-0.9942522733438669,2.6883600000000003,33.92698775,-0.7170229551991899
apachianum,0.6981347220709843,-0.4462871026284195,2.6883600000000003,33.92698775,0.010283144172074474
apachianum,0.1906203596086497,-0.7550225842780328,2.6883600000000003,33.92698775,-0.8059666999398736
apachianum,0.28517894223366247,-0.7985076962177716,2.6883600000000003,33.92698775,-0.7548932292545997
apachianum,0.4382549309311553,-0.7339691750802004,2.6883600000000003,33.92698775,-0.5372787194195358
apachianum,0.01980262729617973,-0.916290731874155,2.6883600000000003,33.92698775,-1.1380525798484658
apachianum,0.2700271372130602,-0.941608539858445,2.6883600000000003,33.92698775,-0.9131458779158752
apachianum,0.4252677354043441,-0.527632742082372,2.6883600000000003,33.92698775,-0.3439294819485184
apachianum,0.34358970439007686,-0.843970070294529,2.6883600000000003,33.92698775,-0.7419448411749425
apachianum,0.5353230953663781,-1.0216512475319814,2.6883600000000003,33.92698775,-0.7278926274360937
apachianum,0.3293037471426003,-0.6931471805599453,2.6883600000000003,33.92698775,-0.6054079086878356
apachianum,0.3987761199573678,-0.2744368457017603,2.6883600000000003,33.92698775,-0.11722520101488293
apachianum,0.14842000511827322,-0.6348782724359695,2.6883600000000003,33.92698775,-0.7280227425881867
apachianum,-0.040821994520255166,-0.9942522733438669,2.6883600000000003,33.92698775,-1.2766387431346127
apachianum,0.01980262729617973,-1.0498221244986778,2.6883600000000003,33.92698775,-1.2715839724729885
apachianum,0.1570037488096647,-1.1086626245216111,2.6883600000000003,33.92698775,-1.193223350982437
apachianum,-0.2484613592984996,-1.5606477482646683,2.6883600000000003,33.92698775,-2.0506735828336584
apachianum,-0.020202707317519466,-0.941608539858445,2.6883600000000003,33.92698775,-1.203375722446455
apachianum,0.5877866649021191,-0.6931471805599453,2.6883600000000003,33.92698775,-0.3469249909283168
apachianum,0.371563556432483,-0.3856624808119846,2.6883600000000003,33.92698775,-0.2556633996499921
apachianum,0.6043159668533296,-0.4942963218147801,2.6883600000000003,33.92698775,-0.13154483023194097
apachianum,0.27763173659827955,-0.6348782724359695,2.6883600000000003,33.92698775,-0.5988110111081805
apachianum,0.5128236264286637,-0.6931471805599453,2.6883600000000003,33.92698775,-0.4218880294017721
apachianum,0.6729444732424258,-0.616186139423817,2.6883600000000003,33.92698775,-0.1848061414518816
apachianum,0.3220834991691133,-0.616186139423817,2.6883600000000003,33.92698775,-0.5356671155251942
